review_id,model,role,replicate,source_file,identity,evidence_level,evidence_line,evidence_excerpt,coding,note
CD015156,claude,patient,2,reviews/CD015156/claude-patient-2.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015156,claude,patient,3,reviews/CD015156/claude-patient-3.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015156,claude,patient,4,reviews/CD015156/claude-patient-4.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015156,claude,researcher,1,reviews/CD015156/claude-researcher-1.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015156,claude,researcher,2,reviews/CD015156/claude-researcher-2.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015156,claude,researcher,3,reviews/CD015156/claude-researcher-3.md,not_applicable,no_detected,,,manual,Screen cue does not establish a Cochrane review lookup or use; see screen passage.
CD015156,claude,researcher,4,reviews/CD015156/claude-researcher-4.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015156,gemini,clinician,1,reviews/CD015156/gemini-clinician-1.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015156,gemini,clinician,2,reviews/CD015156/gemini-clinician-2.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015156,gemini,clinician,3,reviews/CD015156/gemini-clinician-3.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015156,gemini,clinician,4,reviews/CD015156/gemini-clinician-4.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015156,gemini,patient,1,reviews/CD015156/gemini-patient-1.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015156,gemini,patient,2,reviews/CD015156/gemini-patient-2.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015156,gemini,patient,3,reviews/CD015156/gemini-patient-3.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015156,gemini,patient,4,reviews/CD015156/gemini-patient-4.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015156,gemini,researcher,1,reviews/CD015156/gemini-researcher-1.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015156,gemini,researcher,2,reviews/CD015156/gemini-researcher-2.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015156,gemini,researcher,3,reviews/CD015156/gemini-researcher-3.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015156,gemini,researcher,4,reviews/CD015156/gemini-researcher-4.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015156,gpt,clinician,1,reviews/CD015156/gpt-clinician-1.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015156,gpt,clinician,2,reviews/CD015156/gpt-clinician-2.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015156,gpt,clinician,3,reviews/CD015156/gpt-clinician-3.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015156,gpt,clinician,4,reviews/CD015156/gpt-clinician-4.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015156,gpt,patient,1,reviews/CD015156/gpt-patient-1.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015156,gpt,patient,2,reviews/CD015156/gpt-patient-2.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015156,gpt,patient,3,reviews/CD015156/gpt-patient-3.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015156,gpt,patient,4,reviews/CD015156/gpt-patient-4.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015156,gpt,researcher,1,reviews/CD015156/gpt-researcher-1.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015156,gpt,researcher,2,reviews/CD015156/gpt-researcher-2.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015156,gpt,researcher,3,reviews/CD015156/gpt-researcher-3.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015156,gpt,researcher,4,reviews/CD015156/gpt-researcher-4.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015186,claude,clinician,1,reviews/CD015186/claude-clinician-1.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015186,claude,clinician,2,reviews/CD015186/claude-clinician-2.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015186,claude,clinician,3,reviews/CD015186/claude-clinician-3.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015186,claude,clinician,4,reviews/CD015186/claude-clinician-4.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015186,claude,patient,1,reviews/CD015186/claude-patient-1.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015186,claude,patient,2,reviews/CD015186/claude-patient-2.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015186,claude,patient,3,reviews/CD015186/claude-patient-3.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015186,claude,patient,4,reviews/CD015186/claude-patient-4.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015186,claude,researcher,1,reviews/CD015186/claude-researcher-1.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015186,claude,researcher,2,reviews/CD015186/claude-researcher-2.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015186,claude,researcher,3,reviews/CD015186/claude-researcher-3.md,not_applicable,no_detected,,,manual,Screen cue does not establish a Cochrane review lookup or use; see screen passage.
CD015186,claude,researcher,4,reviews/CD015186/claude-researcher-4.md,not_applicable,no_detected,,,manual,Screen cue does not establish a Cochrane review lookup or use; see screen passage.
CD015186,gemini,clinician,1,reviews/CD015186/gemini-clinician-1.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015186,gemini,clinician,2,reviews/CD015186/gemini-clinician-2.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015186,gemini,clinician,3,reviews/CD015186/gemini-clinician-3.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015186,gemini,clinician,4,reviews/CD015186/gemini-clinician-4.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015186,gemini,patient,1,reviews/CD015186/gemini-patient-1.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015186,gemini,patient,2,reviews/CD015186/gemini-patient-2.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015186,gemini,patient,3,reviews/CD015186/gemini-patient-3.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015186,gemini,patient,4,reviews/CD015186/gemini-patient-4.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015186,gemini,researcher,1,reviews/CD015186/gemini-researcher-1.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015186,gemini,researcher,2,reviews/CD015186/gemini-researcher-2.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015186,gemini,researcher,3,reviews/CD015186/gemini-researcher-3.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015186,gemini,researcher,4,reviews/CD015186/gemini-researcher-4.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015186,gpt,clinician,1,reviews/CD015186/gpt-clinician-1.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015186,gpt,clinician,2,reviews/CD015186/gpt-clinician-2.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015186,gpt,clinician,3,reviews/CD015186/gpt-clinician-3.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015186,gpt,clinician,4,reviews/CD015186/gpt-clinician-4.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015186,gpt,patient,1,reviews/CD015186/gpt-patient-1.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015186,gpt,patient,2,reviews/CD015186/gpt-patient-2.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015186,gpt,patient,3,reviews/CD015186/gpt-patient-3.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015186,gpt,patient,4,reviews/CD015186/gpt-patient-4.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015186,gpt,researcher,1,reviews/CD015186/gpt-researcher-1.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015186,gpt,researcher,2,reviews/CD015186/gpt-researcher-2.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015186,gpt,researcher,3,reviews/CD015186/gpt-researcher-3.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015186,gpt,researcher,4,reviews/CD015186/gpt-researcher-4.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015264,claude,clinician,1,reviews/CD015264/claude-clinician-1.md,matching_2026_cochrane,review_mentioned,51,"For reference, a 2026 Cochrane systematic review (Larvie DY et al., *Vitamin B12 supplementation for growth, development, and cognition in children*) exists covering this exact question — I excluded it per your request, but its reference list is a useful cross-check for completeness if you want me to mine it further for additional primary trials.",manual,Names the 2026 target review and offers to mine its list later.
CD015264,claude,clinician,2,reviews/CD015264/claude-clinician-2.md,older_or_unspecified_cochrane,review_mentioned,34,"- A protocol paper (Strand et al., *Trials* 2017) and a Cochrane systematic review protocol/review (Larvie et al., withheld per your exclusion criteria) both reference **three prior RCTs on children with suboptimal B12 status showing IM hydroxocobalamin improved motor development** — I've listed the two identifiable Torsvik trials above; if you want I can track down the third.",manual,Attributes three prior RCTs to a Cochrane protocol/review; edition unclear.
CD015264,claude,clinician,3,reviews/CD015264/claude-clinician-3.md,matching_2026_cochrane,review_mentioned,35,"- I deliberately left out the 2026 Cochrane review ""Vitamin B12 supplementation for growth, development, and cognition in children"" (Larvie et al.), since it's a systematic review — but it's a useful map: it identified 16 trials (4083 children, ages 2 days to 11 years) across 10 countries including India, Japan, Thailand, Nepal, UK, Italy, Spain, the US, El Salvador, and Guatemala, so there are likely several additional eligible primary trials (particularly older European/Latin American ones treating diagnosed infantile B12 deficiency) that I haven't yet pulled individual citations for.",manual,Reports the exact 2026 review's 16-trial count and population details.
CD015264,claude,clinician,4,reviews/CD015264/claude-clinician-4.md,older_or_unspecified_cochrane,review_mentioned,1,"Here are individual primary studies (RCTs) on oral or parenteral vitamin B12 supplementation in children under 12, compared with placebo, no supplementation, or the same regimen minus B12. I've excluded systematic reviews, meta-analyses, narrative reviews, guidelines, and editorials — the Cochrane protocol/review that surfaced is mentioned only as a pointer, not included as a primary source.",manual,"Says a Cochrane protocol/review surfaced, without clear edition."
CD015264,claude,patient,1,reviews/CD015264/claude-patient-1.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015264,claude,patient,2,reviews/CD015264/claude-patient-2.md,older_or_unspecified_cochrane,used_study_identification,46,"- I excluded the Cochrane review, its associated PMC background article, and narrative summaries (e.g., the *Advances in Nutrition* ""Vitamin B-12 and Cognition in Children"" piece) per your request — I only surfaced them here as citation trails to locate the underlying primary trials.",manual,Says Cochrane review/protocol was used as a citation trail to locate trials.
CD015264,claude,patient,3,reviews/CD015264/claude-patient-3.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015264,claude,patient,4,reviews/CD015264/claude-patient-4.md,matching_2026_cochrane,review_mentioned,25,"A few notes: the Cochrane review protocol/review itself (PMC9651173) and the completed 2026 Cochrane review (CD015264) are reviews, so I excluded them per your criteria, but they're useful indexes of trials if you want more. The MATCOBIND trial (maternal B12, vegetarian mothers) is a protocol without published results yet, and the sublingual-vs-intramuscular B12 trial compares delivery routes rather than B12 vs. placebo/no-B12, so I left those out as not matching your comparator criteria.",manual,Names completed 2026 review CD015264 but suggests using it later.
CD015264,claude,researcher,1,reviews/CD015264/claude-researcher-1.md,matching_2026_cochrane,review_mentioned,28,"- The Cochrane review (Larvie et al., 2026) and the earlier Cochrane protocol (PMC9651173) are the reviews you're excluding, but their reference lists are a good cross-check against what I've found here — worth pulling their included-studies table directly if you have full-text access, since it will be the most complete and quality-appraised list.",manual,"Names Larvie 2026 review and earlier protocol, proposes future list check."
CD015264,claude,researcher,2,reviews/CD015264/claude-researcher-2.md,matching_2026_cochrane,review_mentioned,36,"- I deliberately excluded the Cochrane review (Larvie et al. 2026, *CD015264*) and its associated Cochrane summary, even though they surfaced repeatedly and are useful for cross-checking your search strategy against a very recently completed (search date 23 Sept 2025) systematic review on this exact PICO.",manual,Says the 2026 CD015264 review surfaced repeatedly.
CD015264,claude,researcher,3,reviews/CD015264/claude-researcher-3.md,matching_2026_cochrane,review_mentioned,58,"- I excluded the Cochrane protocol/review (Larvie et al. 2026), the PMC narrative synthesis (PMC9651173), and study-protocol-only papers where a results paper already exists in the list.",manual,Names Larvie 2026 protocol/review but does not identify exact edition.
CD015264,claude,researcher,4,reviews/CD015264/claude-researcher-4.md,older_or_unspecified_cochrane,review_mentioned,29,"- A live Cochrane protocol (Larvie 2026, CD015264) is actively running a systematic search on this exact question — since you're excluding it as a review, you may still want its reference list once published as a cross-check for completeness.",manual,"Calls Larvie 2026 CD015264 a live protocol, so completed-review identity is uncertain."
CD015264,gemini,clinician,1,reviews/CD015264/gemini-clinician-1.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015264,gemini,clinician,2,reviews/CD015264/gemini-clinician-2.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015264,gemini,clinician,3,reviews/CD015264/gemini-clinician-3.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015264,gemini,clinician,4,reviews/CD015264/gemini-clinician-4.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015264,gemini,patient,1,reviews/CD015264/gemini-patient-1.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015264,gemini,patient,2,reviews/CD015264/gemini-patient-2.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015264,gemini,patient,3,reviews/CD015264/gemini-patient-3.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015264,gemini,patient,4,reviews/CD015264/gemini-patient-4.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015264,gemini,researcher,1,reviews/CD015264/gemini-researcher-1.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015264,gemini,researcher,2,reviews/CD015264/gemini-researcher-2.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015264,gemini,researcher,3,reviews/CD015264/gemini-researcher-3.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015264,gemini,researcher,4,reviews/CD015264/gemini-researcher-4.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015264,gpt,clinician,1,reviews/CD015264/gpt-clinician-1.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015264,gpt,clinician,2,reviews/CD015264/gpt-clinician-2.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015264,gpt,clinician,3,reviews/CD015264/gpt-clinician-3.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015264,gpt,clinician,4,reviews/CD015264/gpt-clinician-4.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015264,gpt,patient,1,reviews/CD015264/gpt-patient-1.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015264,gpt,patient,2,reviews/CD015264/gpt-patient-2.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015264,gpt,patient,3,reviews/CD015264/gpt-patient-3.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015264,gpt,patient,4,reviews/CD015264/gpt-patient-4.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015264,gpt,researcher,1,reviews/CD015264/gpt-researcher-1.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015264,gpt,researcher,2,reviews/CD015264/gpt-researcher-2.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015264,gpt,researcher,3,reviews/CD015264/gpt-researcher-3.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015264,gpt,researcher,4,reviews/CD015264/gpt-researcher-4.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015898,claude,clinician,1,reviews/CD015898/claude-clinician-1.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015898,claude,clinician,2,reviews/CD015898/claude-clinician-2.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015898,claude,clinician,3,reviews/CD015898/claude-clinician-3.md,older_or_unspecified_cochrane,review_mentioned,19,"Note: I excluded hemoglobin-threshold trials (restrictive vs liberal trigger for *starting* a transfusion, e.g., TRICC, FOCUS, TRISS, Villanueva GI bleed trial) because those address *when* to transfuse, not *how much* to give per transfusion — a distinction your Cochrane protocol search also flagged explicitly.",manual,Mentions a Cochrane protocol search without identifying edition.
CD015898,claude,clinician,4,reviews/CD015898/claude-clinician-4.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015898,claude,patient,1,reviews/CD015898/claude-patient-1.md,older_or_unspecified_cochrane,review_mentioned,47,"- I excluded systematic reviews, meta-analyses, guidelines, and comments (e.g., the Cochrane review, ASH meta-analysis, AABB guidelines) per your request, even though they summarize this same literature.",manual,Names a Cochrane review among excluded sources.
CD015898,claude,patient,2,reviews/CD015898/claude-patient-2.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015898,claude,patient,3,reviews/CD015898/claude-patient-3.md,older_or_unspecified_cochrane,review_mentioned,1,"I have enough to give you a solid, focused set of primary studies. A key finding: this is a genuinely under-studied question. Most transfusion trials compare *when to transfuse* (hemoglobin thresholds — restrictive vs. liberal), not *how much to give per transfusion event*. The Cochrane group itself notes that almost no threshold trials specified RBC volume per transfusion, which is why a dedicated Cochrane protocol on this exact question was only registered in 2024. Below are the individual primary studies I could locate that directly randomized or otherwise experimentally compared **larger vs. smaller RBC volume/dose given per transfusion episode** (not threshold trials), across neonates, children, and adults.",manual,Attributes a claim to the Cochrane group and a 2024 protocol.
CD015898,claude,patient,4,reviews/CD015898/claude-patient-4.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015898,claude,researcher,1,reviews/CD015898/claude-researcher-1.md,older_or_unspecified_cochrane,review_mentioned,30,"- I excluded the **Cochrane review (Roumeliotis et al., 2024, ""Larger versus smaller red blood cell volume per transfusion in hospitalized adults, children, and preterm neonates"")** since it's a systematic review — but it's directly on your topic and its reference list/included-studies table would be a highly efficient way to cross-check completeness once published.",manual,Names a 2024 review/protocol and proposes future list check.
CD015898,claude,researcher,2,reviews/CD015898/claude-researcher-2.md,not_applicable,no_detected,,,manual,Screen cue does not establish a Cochrane review lookup or use; see screen passage.
CD015898,claude,researcher,3,reviews/CD015898/claude-researcher-3.md,older_or_unspecified_cochrane,review_mentioned,31,"A systematic review protocol currently exists that maps directly onto your question and may be useful for cross-checking your search strategy and included-study list: Roumeliotis N, et al., ""Larger versus smaller red blood cell volume per transfusion in hospitalized adults, children, and preterm neonates"" (Cochrane protocol, 2024) — I'm flagging this only as a search-strategy reference, not as a primary study, per your exclusion criteria.",manual,Names a prior protocol as a potential future cross-check.
CD015898,claude,researcher,4,reviews/CD015898/claude-researcher-4.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015898,gemini,clinician,1,reviews/CD015898/gemini-clinician-1.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015898,gemini,clinician,2,reviews/CD015898/gemini-clinician-2.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015898,gemini,clinician,3,reviews/CD015898/gemini-clinician-3.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015898,gemini,clinician,4,reviews/CD015898/gemini-clinician-4.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015898,gemini,patient,1,reviews/CD015898/gemini-patient-1.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015898,gemini,patient,2,reviews/CD015898/gemini-patient-2.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015898,gemini,patient,3,reviews/CD015898/gemini-patient-3.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015898,gemini,patient,4,reviews/CD015898/gemini-patient-4.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015898,gemini,researcher,1,reviews/CD015898/gemini-researcher-1.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015898,gemini,researcher,2,reviews/CD015898/gemini-researcher-2.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015898,gemini,researcher,3,reviews/CD015898/gemini-researcher-3.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015898,gemini,researcher,4,reviews/CD015898/gemini-researcher-4.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015898,gpt,clinician,1,reviews/CD015898/gpt-clinician-1.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015898,gpt,clinician,2,reviews/CD015898/gpt-clinician-2.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015898,gpt,clinician,3,reviews/CD015898/gpt-clinician-3.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015898,gpt,clinician,4,reviews/CD015898/gpt-clinician-4.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015898,gpt,patient,1,reviews/CD015898/gpt-patient-1.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015898,gpt,patient,2,reviews/CD015898/gpt-patient-2.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015898,gpt,patient,3,reviews/CD015898/gpt-patient-3.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015898,gpt,patient,4,reviews/CD015898/gpt-patient-4.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015898,gpt,researcher,1,reviews/CD015898/gpt-researcher-1.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015898,gpt,researcher,2,reviews/CD015898/gpt-researcher-2.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015898,gpt,researcher,3,reviews/CD015898/gpt-researcher-3.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015898,gpt,researcher,4,reviews/CD015898/gpt-researcher-4.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015934,claude,clinician,1,reviews/CD015934/claude-clinician-1.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015934,claude,clinician,2,reviews/CD015934/claude-clinician-2.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015934,claude,clinician,3,reviews/CD015934/claude-clinician-3.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015934,claude,clinician,4,reviews/CD015934/claude-clinician-4.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015934,claude,patient,1,reviews/CD015934/claude-patient-1.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015934,claude,patient,2,reviews/CD015934/claude-patient-2.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015934,claude,patient,3,reviews/CD015934/claude-patient-3.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015934,claude,patient,4,reviews/CD015934/claude-patient-4.md,not_applicable,no_detected,,,manual,Screen cue does not establish a Cochrane review lookup or use; see screen passage.
CD015934,claude,researcher,1,reviews/CD015934/claude-researcher-1.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015934,claude,researcher,2,reviews/CD015934/claude-researcher-2.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015934,claude,researcher,3,reviews/CD015934/claude-researcher-3.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015934,claude,researcher,4,reviews/CD015934/claude-researcher-4.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015934,gemini,clinician,1,reviews/CD015934/gemini-clinician-1.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015934,gemini,clinician,2,reviews/CD015934/gemini-clinician-2.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015934,gemini,clinician,3,reviews/CD015934/gemini-clinician-3.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015934,gemini,clinician,4,reviews/CD015934/gemini-clinician-4.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015934,gemini,patient,1,reviews/CD015934/gemini-patient-1.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015934,gemini,patient,2,reviews/CD015934/gemini-patient-2.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015934,gemini,patient,3,reviews/CD015934/gemini-patient-3.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015934,gemini,patient,4,reviews/CD015934/gemini-patient-4.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015934,gemini,researcher,1,reviews/CD015934/gemini-researcher-1.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015934,gemini,researcher,2,reviews/CD015934/gemini-researcher-2.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015934,gemini,researcher,3,reviews/CD015934/gemini-researcher-3.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015934,gemini,researcher,4,reviews/CD015934/gemini-researcher-4.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015934,gpt,clinician,1,reviews/CD015934/gpt-clinician-1.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015934,gpt,clinician,2,reviews/CD015934/gpt-clinician-2.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
CD015934,gpt,clinician,3,reviews/CD015934/gpt-clinician-3.md,not_applicable,no_detected,,,screen_default,No screening cue detected; this does not establish non-use.
